domain,ip,shodan_ip,ports,vulns,tags,flame_tp_ids,hostnames,os,priority,reason
10betcasinomx.net,104.21.27.149,104.21.27.149,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0036,TP-0051",www.smtp.breadloaf.com;breadloaf.com;corbusier.breadloaf.com,,0,"FLAME:TP-0036,TP-0051"
081430.xyz,172.67.177.230,172.67.177.230,8080;2082;2083;2052;2053;2086;2087;2095;80;8880;8443;443,,cdn,TP-0079,garden.pittsburghkids.org;fundacion.sener,,0,FLAME:TP-0079
0543sh.com,154.213.68.100,154.213.68.100,80,,,"TP-0032, TP-0049",,,0,"FLAME:TP-0032, TP-0049"
blackhole.djurby.se,109.235.174.20,109.235.174.20,20000;21328;29792;3306;3310;3311;80;21;22;23023;5432;443,CVE-2021-2226;CVE-2018-2590;CVE-2018-2591;CVE-2018-2846;CVE-2016-5584;CVE-2021-2060;CVE-2019-2507;CVE-2016-8318;CVE-2019-2922;CVE-2019-2923;CVE-2019-2924;CVE-2018-2562;CVE-2018-2565;CVE-2020-2660;CVE-2016-2105;CVE-2018-3200;CVE-2019-2566;CVE-2016-3477;CVE-2020-14576;CVE-2018-2622;CVE-2018-2646;CVE-2023-22084;CVE-2019-2993;CVE-2018-3056;CVE-2018-3054;CVE-2018-3058;CVE-2020-14812;CVE-2022-21454;CVE-2022-21451;CVE-2018-2755;CVE-2018-2696;CVE-2017-10165;CVE-2018-2758;CVE-2017-10167;CVE-2022-21303;CVE-2016-0640;CVE-2016-3518;CVE-2021-2146;CVE-2021-2144;CVE-2019-2739;CVE-2019-2738;CVE-2017-3329;CVE-2017-3459;CVE-2017-3458;CVE-2017-3457;CVE-2017-3456;CVE-2019-2731;CVE-2017-3454;CVE-2019-2737;CVE-2017-3320;CVE-2017-3599;CVE-2017-10268;CVE-2018-2839;CVE-2020-1967;CVE-2017-3529;CVE-2020-14827;CVE-2019-2819;CVE-2017-10296;CVE-2017-10294;CVE-2018-3156;CVE-2018-3155;CVE-2018-3251;CVE-2023-22026;CVE-2023-21977;CVE-2022-21427;CVE-2019-2455;CVE-2019-2510;CVE-2016-3486;CVE-2016-5612;CVE-2019-1559;CVE-2019-2778;CVE-2019-2774;CVE-2020-2760;CVE-2017-3244;CVE-2020-2763;CVE-2020-2765;CVE-2016-5507;CVE-2019-2581;CVE-2021-2014;CVE-2021-2032;CVE-2019-14540;CVE-2021-2010;CVE-2021-2356;CVE-2013-1548;CVE-2018-3284;CVE-2018-3283;CVE-2018-3282;CVE-2016-0668;CVE-2016-0666;CVE-2016-0667;CVE-2016-0665;CVE-2016-0662;CVE-2016-0663;CVE-2016-0661;CVE-2021-22570;CVE-2019-2420;CVE-2017-10314;CVE-2017-10313;CVE-2017-10311;CVE-2020-2579;CVE-2019-2914;CVE-2020-14765;CVE-2019-2911;CVE-2019-2910;CVE-2020-14769;CVE-2020-2573;CVE-2020-2572;CVE-2020-2574;CVE-2020-2577;CVE-2018-2573;CVE-2018-2576;CVE-2022-21589;CVE-2020-14814;CVE-2020-14547;CVE-2020-14540;CVE-2016-3440;CVE-2018-2612;CVE-2016-5625;CVE-2016-7440;CVE-2018-3066;CVE-2018-3065;CVE-2018-3064;CVE-2018-3062;CVE-2018-3061;CVE-2018-3060;CVE-2020-14869;CVE-2020-14867;CVE-2016-3588;CVE-2016-3614;CVE-2016-3615;CVE-2022-21444;CVE-2018-2762;CVE-2018-2761;CVE-2018-2767;CVE-2018-2766;CVE-2016-5627;CVE-2016-5626;CVE-2016-5629;CVE-2016-5628;CVE-2018-2769;CVE-2017-3291;CVE-2016-6662;CVE-2016-6663;CVE-2016-6664;CVE-2021-2154;CVE-2022-21367;CVE-2022-21245;CVE-2016-5436;CVE-2020-2752;CVE-2016-5439;CVE-2020-1971;CVE-2019-2632;CVE-2016-8290;CVE-2020-14852;CVE-2019-2614;CVE-2021-35624;CVE-2019-2948;CVE-2017-10320;CVE-2019-2946;CVE-2017-10283;CVE-2023-21980;CVE-2017-10284;CVE-2017-10286;CVE-2018-3143;CVE-2018-3144;CVE-2020-15358;CVE-2017-3651;CVE-2017-3650;CVE-2017-3653;CVE-2017-3652;CVE-2019-2503;CVE-2018-2645;CVE-2016-3492;CVE-2018-2647;CVE-2018-2640;CVE-2016-3495;CVE-2022-21617;CVE-2018-3133;CVE-2020-14790;CVE-2016-5437;CVE-2020-2790;CVE-2017-3273;CVE-2021-2180;CVE-2021-2022;CVE-2023-22015;CVE-2021-2169;CVE-2021-2202;CVE-2021-2166;CVE-2021-2160;CVE-2021-2162;CVE-2016-0659;CVE-2016-0658;CVE-2016-0653;CVE-2016-0652;CVE-2016-0650;CVE-2016-0657;CVE-2016-0656;CVE-2016-0655;CVE-2016-0654;CVE-2019-2486;CVE-2019-2481;CVE-2019-2482;CVE-2020-14776;CVE-2020-14775;CVE-2020-14771;CVE-2017-10365;CVE-2020-14672;CVE-2018-2818;CVE-2018-3185;CVE-2018-2817;CVE-2018-3187;CVE-2018-2810;CVE-2018-2813;CVE-2018-2812;CVE-2022-21595;CVE-2018-2819;CVE-2022-21592;CVE-2019-2628;CVE-2020-14559;CVE-2016-3459;CVE-2020-14553;CVE-2020-14550;CVE-2016-3452;CVE-2018-2600;CVE-2019-2974;CVE-2018-2816;CVE-2018-3070;CVE-2018-3071;CVE-2020-14789;CVE-2020-2804;CVE-2020-2806;CVE-2017-3450;CVE-2018-3173;CVE-2018-3174;CVE-2018-3278;CVE-2018-3276;CVE-2018-3277;CVE-2017-3238;CVE-2019-2434;CVE-2017-10227;CVE-2019-2534;CVE-2019-2537;CVE-2019-2531;CVE-2018-2779;CVE-2017-3600;CVE-2019-2532;CVE-2018-2775;CVE-2018-2776;CVE-2018-2777;CVE-2018-2771;CVE-2018-2773;CVE-2016-5632;CVE-2016-5633;CVE-2016-5630;CVE-2016-5631;CVE-2016-5634;CVE-2016-5635;CVE-2017-3637;CVE-2017-3635;CVE-2017-3634;CVE-2022-21270;CVE-2017-3309;CVE-2017-3308;CVE-2019-2755;CVE-2016-3521;CVE-2019-2757;CVE-2019-2758;CVE-2018-2759;CVE-2018-2703;CVE-2016-5441;CVE-2016-5440;CVE-2016-5443;CVE-2016-5442;CVE-2016-5444;CVE-2018-2781;CVE-2018-2780;CVE-2018-2782;CVE-2021-2011;CVE-2018-2784;CVE-2018-2787;CVE-2018-2786;CVE-2018-0735;CVE-2018-2583;CVE-2018-2586;CVE-2016-8288;CVE-2016-8289;CVE-2016-8284;CVE-2016-8286;CVE-2016-8287;CVE-2016-8283;CVE-2016-0705;CVE-2020-14845;CVE-2020-14846;CVE-2019-2938;CVE-2020-2922;CVE-2017-3648;CVE-2017-3649;CVE-2017-3642;CVE-2017-3643;CVE-2017-3640;CVE-2017-3641;CVE-2017-3646;CVE-2017-3647;CVE-2017-3644;CVE-2017-3645;CVE-2020-14567;CVE-2022-21608;CVE-2017-10384;CVE-2020-2584;CVE-2020-2589;CVE-2019-2797;CVE-2019-2791;CVE-2016-0639;CVE-2020-2780;CVE-2022-21460;CVE-2017-3455;CVE-2019-2730;CVE-2021-2194;CVE-2017-10155;CVE-2017-3453;CVE-2016-3501;CVE-2023-22007;CVE-2021-2178;CVE-2021-2179;CVE-2021-2174;CVE-2021-2171;CVE-2016-0644;CVE-2016-0646;CVE-2016-0647;CVE-2022-21304;CVE-2016-0641;CVE-2016-0642;CVE-2016-0643;CVE-2016-9841;CVE-2016-9840;CVE-2016-9843;CVE-2016-9842;CVE-2016-0648;CVE-2016-0649;CVE-2016-2047;CVE-2017-3462;CVE-2017-3463;CVE-2017-3460;CVE-2017-3461;CVE-2017-3467;CVE-2017-3464;CVE-2017-3465;CVE-2017-3468;CVE-2018-3123;CVE-2017-3317;CVE-2019-7317;CVE-2017-10379;CVE-2017-10378;CVE-2017-3312;CVE-2017-3313;CVE-2017-10276;CVE-2017-10279;CVE-2018-3077;CVE-2018-3171;CVE-2017-3318;CVE-2020-14839;CVE-2020-14830;CVE-2016-8327;CVE-2016-3424;CVE-2020-14837;CVE-2019-2805;CVE-2020-14760;CVE-2020-14793;CVE-2018-3081;CVE-2019-2960;CVE-2017-3265;CVE-2020-2812;CVE-2020-2814;CVE-2019-2969;CVE-2018-3162;CVE-2018-3161;CVE-2018-3247;CVE-2023-22028;CVE-2017-3633;CVE-2020-14539;CVE-2016-5609;CVE-2020-2570;CVE-2017-3639;CVE-2017-3638;CVE-2019-2683;CVE-2019-2528;CVE-2019-2529;CVE-2018-2667;CVE-2018-2665;CVE-2018-2668;CVE-2022-21344;CVE-2020-2901;CVE-2019-2740;CVE-2019-2741;CVE-2017-3258;CVE-2020-2779;CVE-2019-2627;CVE-2017-3257;CVE-2017-3256;CVE-2017-3251;CVE-2017-3319;CVE-2022-21417;CVE-2019-2592;CVE-2021-2007;CVE-2021-2001;CVE-2018-2778,database;eol-product;starttls,"TP-0041,TP-0042",personal.taxi160000.se;customs.logent.se;ing.r103.websupport.se,,0,"FLAME:TP-0041,TP-0042"
blogbuildingu.com,104.21.8.88,104.21.8.88,8080;2082;2083;2052;2053;2086;2087;2095;80;8880;8443;443,,cdn,"TP-0036,TP-0043",sons-design.com;www.sons-design.com,,0,"FLAME:TP-0036,TP-0043"
blog.yourelection.net,104.168.141.206,104.168.141.206,20000;993;995;2222;587;110;143;80;465;53;22;25;443;10000,,starttls,,mail.endurance-education.com;webmail.endurance-education.com;hwsrv-890271.hostwindsdns.com;weiserwebdev.com;admin.endurance-education.com;endurance-education.com;your-election-game.com;www.endurance-education.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
blackmarket.su,172.67.190.109,172.67.190.109,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0041,TP-0042",,,0,"FLAME:TP-0041,TP-0042"
blenched.com,172.67.203.247,172.67.203.247,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0012",youpuissantnaturellement.fr,,0,"FLAME:TP-0001,TP-0012"
blueseahotelmanagement.com,172.67.179.156,172.67.179.156,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0041,TP-0042",,,0,"FLAME:TP-0041,TP-0042"
blastpro-id.com,172.104.187.4,172.104.187.4,,,,,,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
bloghoahoc.com,168.76.162.15,168.76.162.15,80;1801,CVE-2022-31628;CVE-2022-31629;CVE-2024-25117;CVE-2007-3205;CVE-2024-3566;CVE-2020-7059;CVE-2020-7071;CVE-2020-7070;CVE-2014-4078;CVE-2022-37454;CVE-2021-21707;CVE-2021-21706;CVE-2021-21705;CVE-2021-21704;CVE-2021-21703;CVE-2021-21702;CVE-2019-11048;CVE-2019-11049;CVE-2022-4900;CVE-2019-11047;CVE-2019-11044;CVE-2019-11045;CVE-2019-11042;CVE-2019-11043;CVE-2019-11040;CVE-2019-11041;CVE-2013-2220;CVE-2019-13224;CVE-2020-7062;CVE-2019-11046;CVE-2020-7063;CVE-2019-19246;CVE-2020-7060;CVE-2020-7061;CVE-2019-11039;CVE-2019-11038;CVE-2020-7064;CVE-2020-7065;CVE-2020-7066;CVE-2020-7067;CVE-2020-7068;CVE-2020-7069;CVE-2017-8923;CVE-2019-11050,eol-product,TP-0043,,Windows,0,FLAME:TP-0043
bmw777casino.com,172.67.170.164,172.67.170.164,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0012",staging.operamediaworks.com;marshadj.com;operamediaworks.com,,0,"FLAME:TP-0001,TP-0012"
blueseashotels.com,172.67.190.137,172.67.190.137,8080;2082;2083;2052;2053;2086;2087;2095;80;8880;8443;443,CVE-2024-25117;CVE-2013-2220;CVE-2022-4900;CVE-2024-3566;CVE-2007-3205;CVE-2024-5458,cdn;eol-product,"TP-0041,TP-0042,TP-0043",afvmodeller.com;www.afvmodeller.com,,0,"FLAME:TP-0041,TP-0042,TP-0043"
boater-x.com,172.67.159.247,172.67.159.247,2096;2082;2083;2052;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0041,TP-0042",justlistedinwashingtondc.com,,0,"FLAME:TP-0041,TP-0042"
bmw4life.com,5.79.75.212,5.79.75.212,8080;80;53;443;8444;1022,,,TP-0001,www.trustworthy-businesses.com;trustworthy-businesses.com;mx.trustworthy-businesses.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
bol188.com,104.21.13.21,104.21.13.21,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,preview.forms.schooltoursofamerica.com,,0,FLAME:TP-0036
bola389.com,104.21.95.20,104.21.95.20,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,hair100.co.uk,,0,FLAME:TP-0036
bolaparis.org,104.21.4.82,104.21.4.82,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,www.bbgamezone.net;bbgamezone.net,,0,FLAME:TP-0036
blue-mail.org,107.154.167.185,107.154.167.185,7171;8200;52311;20000;2082;2083;2086;2087;5672;554;43;4150;12345;2628;587;81;82;84;14265;88;9306;8800;7779;5222;31337;631;8834;135;16010;55443;9876;1177;16030;2222;8880;8888;3268;2762;10443;9080;1234;9943;12000;3299;7548;4848;5007;9981;3333;13579;5900;9999;10000;10001;7443;9000;9001;9002;6443;9009;7474;1337;8000;2376;8010;50000;4434;7000;7001;4443;5986;2404;5009;6000;6001;1400;7547;8060;9600;9090;9091;3460;389;5000;1935;8081;5010;8083;4500;8085;8086;8089;1433;8090;9595;7071;4000;1443;2480;8008;5555;3000;3001;8123;444;6080;4040;8139;8140;2000;4567;5601;5201;3050;9200;1521;8188;443,,cdn,"TP-0001,TP-0012",107.154.167.185.ip.incapdns.net,,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 40)
bola389.net,172.67.189.71,172.67.189.71,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,edherrington.com,,0,FLAME:TP-0036
bolaaman.com,104.21.32.200,104.21.32.200,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,,,0,FLAME:TP-0036
bomwinbet.com,172.67.182.108,172.67.182.108,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,,,0,FLAME:TP-0036
bolatiga.com,68.168.213.74,68.168.213.74,2096;2082;2086;2087;80;443,,self-signed,TP-0036,ftp.amigaland.com;vybaryby.com;amigaland.com,,0,FLAME:TP-0036
bonmu.fun,172.239.49.232,172.239.49.232,80;443,,cdn;cloud,,blablacar.avito.pochta.sberbank.pochtabank.yandex.unileverbrazil-mkt-prod1-res.campaign.11sws.com;172-239-49-232.ip.linodeusercontent.com;yandex.www.cdek.youla.pochtabank.unileverbrazil-mkt-prod1-res.campaign.11sws.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
comau.fun,172.239.49.232,172.239.49.232,80;443,,cdn;cloud,,blablacar.avito.pochta.sberbank.pochtabank.yandex.unileverbrazil-mkt-prod1-res.campaign.11sws.com;172-239-49-232.ip.linodeusercontent.com;yandex.www.cdek.youla.pochtabank.unileverbrazil-mkt-prod1-res.campaign.11sws.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
bolisad.com,167.235.182.26,167.235.182.26,33060;135;5000;3306;80;3000;3389,CVE-2009-3720;CVE-2026-3644;CVE-2026-4519;CVE-2026-3087;CVE-2025-13462;CVE-2026-4224;CVE-2026-6019;CVE-2009-2940;CVE-2026-7210;CVE-2021-32052;CVE-2026-15308;CVE-2020-29396,self-signed;database,,static.26.182.235.167.clients.your-server.de,,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15)
bookwork.us,162.0.212.3,162.0.212.3,80;443,,,,moversbatonrougela.com;beta.supersonic.ai;a45cn5w8gy6i40bu9jsh3ppbd8.beta.supersonic.ai,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
bookz.site,104.219.250.37,104.219.250.37,80;443,,eol-product,TP-0001,www.kysarmachine.com;backendbachelor24.ju-admission.org;nc-ph-3812.web-hosting.com,Ubuntu,0,FLAME:TP-0001
buyvaltrexonline.store,104.219.250.37,104.219.250.37,80;443,,eol-product,TP-0017,www.kysarmachine.com;backendbachelor24.ju-admission.org;nc-ph-3812.web-hosting.com,Ubuntu,0,FLAME:TP-0017
boringity.com,156.234.41.226,156.234.41.226,443,,,TP-0042,,,0,FLAME:TP-0042
boocasinologin.info,104.21.1.227,104.21.1.227,2096;2082;2083;2052;2053;2086;2087;80;8880;8080;8443;443,,cdn,TP-0013,tophealthingredients.com;www.tophealthingredients.com,,0,FLAME:TP-0013
borrowernews.com,104.21.17.138,104.21.17.138,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,palomarlimo.com;www.neostride.com,,0,FLAME:TP-0036
bottenberg.me,31.220.88.49,31.220.88.49,993;995;587;110;143;80;465;2222;25;443,,starttls,,silverbolt.cyberjack.nl;mail.peterbottenberg.nl,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
bnoko.com,47.77.196.103,47.77.196.103,80;8080;3389;22,CVE-2026-7260;CVE-2026-48913;CVE-2026-43951;CVE-2013-4365;CVE-2026-34355;CVE-2012-3526;CVE-2026-34356;CVE-2026-29167;CVE-2009-2299;CVE-2026-14355;CVE-2026-44119;CVE-2009-0796;CVE-2025-23419;CVE-2007-3205;CVE-2012-4001;CVE-2026-42535;CVE-2026-42536;CVE-2012-4360;CVE-2026-49975;CVE-2011-1176;CVE-2026-44631;CVE-2013-2220;CVE-2011-2688;CVE-2013-2765;CVE-2007-4723;CVE-2023-44487;CVE-2013-0941;CVE-2013-0942;CVE-2026-29170;CVE-2026-17543;CVE-2026-44186;CVE-2026-44185,eol-product;cloud,,,Linux,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15)
boredlion.com,172.67.209.41,172.67.209.41,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,www.granitecityonline.com;granitecityonline.com,,0,FLAME:TP-0036
bossmanjack.net,167.17.76.176,167.17.76.176,80;443;1935,,,,,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
br88.fun,104.18.27.248,104.18.27.248,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0042,TP-0079",www.hancockprospecting.com.au;kimblefire.com,,0,"FLAME:TP-0042,TP-0079"
bowrescom.org,104.21.75.186,104.21.75.186,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0012",racwg.com,,0,"FLAME:TP-0001,TP-0012"
boyscoutsla.org,104.21.65.85,104.21.65.85,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0019",hbconline.org,,0,"FLAME:TP-0001,TP-0019"
brazinno777.net,104.21.15.183,104.21.15.183,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,unqgh87863.stage.lithium.com.cdn.cloudflare.net,,0,FLAME:TP-0036
bragatel.pt,104.21.60.86,104.21.60.86,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0001,,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 80)
brianclub.me,104.21.62.4,104.21.62.4,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0067",www.chambersburgdentistry.com;mpomh84452.stage.lithium.com.cdn.cloudflare.net,,0,"FLAME:TP-0001,TP-0067"
bridesmailorder.com,104.21.50.145,104.21.50.145,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0011,TP-0025",marripedia.org;kangdentistry.ca,,0,"FLAME:TP-0011,TP-0025"
brilliantconceptsinmotion.com,104.21.41.235,104.21.41.235,2096;2082;2083;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0015,TP-0019",candopeople.ca;www.candopeople.ca,,0,"FLAME:TP-0015,TP-0019"
bpchildren.org,172.67.215.143,172.67.215.143,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0001,maskurbate.org,,0,FLAME:TP-0001
brazino777cancion.com,172.67.204.106,172.67.204.106,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,sm-electronic.de,,0,FLAME:TP-0036
broadcastsandiego.com,172.67.154.31,172.67.154.31,2096;2082;2083;2052;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0035,iftiowa.org,,0,FLAME:TP-0035
brocks.website,162.255.119.53,162.255.119.53,80,,,,provenairsalesltd.co.uk,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
brideselect.com,172.67.160.130,172.67.160.130,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0011,TP-0025",sewelltherapists.com,,0,"FLAME:TP-0011,TP-0025"
brownetrading.org,104.21.94.217,104.21.94.217,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0001,englishukscotland.com,,0,FLAME:TP-0001
brizzolari.com,154.85.179.66,154.85.179.66,,,,TP-0001,,,0,FLAME:TP-0001
bronxdentistny.com,172.67.212.213,172.67.212.213,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0042,accountspecialist.com,,0,FLAME:TP-0042
btcmanaged.com,172.67.191.210,172.67.191.210,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0042,TP-0049",nwss-inc.com;peachtreesuwaneedental.com,,0,"FLAME:TP-0042,TP-0049"
brownfallmail.com,104.21.26.218,104.21.26.218,8080;2082;2083;2086;2087;2095;80;8880;8443;443,,cdn,TP-0047,,,0,FLAME:TP-0047
bucoscertificate.com,84.32.84.168,84.32.84.168,80;443,,,TP-0018,www.quantran.co.in;amvprecision.com;quantran.co.in,,0,FLAME:TP-0018
bubblebathnyc.com,104.21.74.89,104.21.74.89,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,CVE-2024-25117;CVE-2013-2220;CVE-2022-4900;CVE-2024-3566;CVE-2007-3205;CVE-2024-5458,cdn;eol-product,TP-0042,henryvalencia.net;www.henryvalencia.net,,0,FLAME:TP-0042
bughats.online,104.21.36.119,104.21.36.119,8080;2082;2083;2052;2086;2087;80;8880;8443;443,,cdn,TP-0067,alliancewine.co.uk;cyber.alliancewine.co.uk,,0,FLAME:TP-0067
broadnetalliance.org,45.83.122.45,45.83.122.45,993;587;110;80;465;8083;53;22;25,,self-signed;starttls,TP-0001,host.whoaimi.site,,0,FLAME:TP-0001
budweiser.com,45.60.14.77,45.60.14.77,1024;7171;8200;52311;25;8112;2087;554;4150;12345;2628;60001;587;80;5201;82;83;14265;88;8800;7777;8123;5222;31337;631;636;8834;135;16010;55443;9876;1177;16030;2222;8880;8883;9398;8888;8889;3268;3269;2761;2762;10443;3790;9080;1234;10134;9943;55000;12000;3299;7548;4848;9001;8443;9981;771;3333;13579;5900;9999;10000;10001;7443;8069;9000;2345;6443;4911;7474;3389;8000;8001;2375;2376;8009;8010;50000;4434;7000;7001;5007;4444;5985;5986;2404;8081;6000;6001;1400;7547;8060;9600;9090;3460;389;9095;5000;5001;9100;5006;1935;8080;5009;5010;8083;4500;8085;8086;8089;1433;8090;4000;8098;1965;2480;8008;5555;4022;5560;3001;443;444;8126;6080;4040;8139;8140;2000;465;5601;81;3050;1521;8188,,cdn,,theciderhouse.ca;bandedpeakbrewing.com;corona.com;gooseisland.com;prc-dev.busch.com;beescoupons.com;anheuser-busch.com;ab-inbev.com;fourpeaks.com;tapmeesters.nl;prc-uat.busch.com;budweiser.ca;michelobultra.ca;labatt.com;palmbayspritz.ca;culturaavl.com;www.millstreetbrewery.com;rollingrock.com;elysianbrewing.com;www.theciderhouse.ca;michelobultra.com;budweiser.com;bud66.com.py;members.teamultra.com;smartbarley.com;cutwaterspirits.com;www.budweiser.ca;abinbevfoundation.org;stellaartois.com;corona-island.eu;www.budweiser.com;www.abverify.com;tadadelivery.com.hn;abverify.com;abcommunityspeakers.com;budlight.com;imperva.com;estrellajalisco.com;tadadelivery.com.sv;carlingblacklabelcup.co.za;millstreetbrewery.com;chernigivske.ua;busch.com;naturallight.com;find.wickedweedbrewing.com;goldenroad.la;coronaextra.ca;www.culturaavl.com;www.elysianbrewing.com;warmspringsranch.com;theritas.com;abdraught.com;tennentssuper.it;abwholesaler.com;samennaarsucces-retail.nl;wickedweedbrewing.com;budweisertours.com;www.corona.com;stellatransformertable.ca;karbachbrewing.com;abmarketing.com;annualreport.ab-inbev.com;budlight.ca;qr.tripelkarmeliet.com;familytalkaboutdrinking.com;draftline.com;landsharklager.com;drinknoonshine.com,,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 40)
bunnyphcasino.com,172.67.208.173,172.67.208.173,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0042,TP-0054",heavyindustrynews.net;mail.kittanningcountryclub.com,,0,"FLAME:TP-0042,TP-0054"
buenosaires-argentina.com,104.21.21.130,104.21.21.130,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0017,totalhealthcare.org;www.totalhealthcare.org,,0,FLAME:TP-0017
bsd.rip,152.53.54.131,152.53.54.131,80;443;22,,self-signed,,v2202412241880302402.ultrasrv.de,Linux,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
brclip.com,212.92.105.215,212.92.105.215,8080;80;53;443;8444;1022,,,TP-0042,cpcontacts.moisesautocollision.com;moisesautocollision.com;mail.lohashome.net,,0,FLAME:TP-0042
buyu347.com,104.21.25.141,104.21.25.141,2096;2082;2083;2052;2053;2086;2087;80;8880;8080;8443;443,,cdn,TP-0079,www.valefyachts.com;valefyachts.com,,0,FLAME:TP-0079
buyu304.com,104.21.86.63,104.21.86.63,8080;2082;2083;2052;2053;2086;2087;2095;80;8880;8443;443,,cdn,TP-0079,clos.org,,0,FLAME:TP-0079
buyu306.com,104.21.86.26,104.21.86.26,8080;2082;2083;2052;2053;2086;2087;2095;80;8880;8443;443,,cdn,TP-0079,potogoldwaste.com;www.potogoldwaste.com,,0,FLAME:TP-0079
buyu378.com,172.67.156.66,172.67.156.66,2096;2082;2083;2052;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0041,,,0,FLAME:TP-0041
buyu085.com,172.67.150.220,172.67.150.220,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0041,bfmgarland.com;www.pboastson.uk,,0,FLAME:TP-0041
buyu416.com,172.67.137.210,172.67.137.210,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0041,TP-0042",dnsbank.in;drjayanty.com,,0,"FLAME:TP-0041,TP-0042"
buyu538.com,172.67.188.200,172.67.188.200,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,www.profloorsplus.com;profloorsplus.com;shgxu27396.lithium.com.cdn.cloudflare.net,,0,FLAME:TP-0036
buyu307.com,172.67.134.116,172.67.134.116,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0079,banko.wiener.ba;banko-stage.wiener.ba;wiener.ba,,0,FLAME:TP-0079
