IP,ASN,Name,BGP_Prefix,Country,Registry
2a03:4000:0027:06f8:e466:27ff:fe82:1b2a,,,,,
2a03:4000:0006:0614:d803:40ff:fec3:832a,,,,,
89.185.80.94,AS215540,"GCS-AS, GB",89.185.80.0/24,RU,
45.141.215.97,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.141.215.0/24,NL,
38.135.25.2,AS27284,FOURPLEX-ASN - Fourplex Telecom LLC,38.135.24.0/23,US,
91.206.169.29,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",91.206.169.0/24,NL,
185.220.101.177,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
81.181.104.22,AS9009,"M247, RO",81.181.104.0/24,RO,
89.99.115.4,AS33915,"TNF-AS, NL",89.99.0.0/16,NL,
2a01:ecc0:0040:0a96:0000:0000:0000:0002,,,,,
190.103.179.98,AS263812,"SONDATECH S.A.S., AR",190.103.179.0/24,AR,
43.159.138.176,AS132203,"TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN",43.159.128.0/19,SG,
172.93.1.27,AS53340,"FIBERHUB - VegasNAP, LLC, US",172.93.0.0/23,US,
2a03:4000:0005:065b:388a:15ff:fedc:30d6,,,,,
94.249.175.34,AS213850,NEXOSYSTEMS - Justin Harth,94.249.175.0/24,DE,
2a0b:f4c2:0001:0000:0000:0000:0000:0134,,,,,
107.189.11.111,AS53667,"PONYNET - FranTech Solutions, US",107.189.8.0/22,US,
2620:018c:0000:0192:0000:0000:00e0:0207,,,,,
2a12:a800:0011:0001:0124:0198:0131:0223,,,,,
23.129.64.152,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
185.220.101.162,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
45.80.158.143,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.80.158.0/24,NL,
185.220.101.50,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2a0b:f4c2:0002:0000:0000:0000:0000:0063,,,,,
93.95.227.37,AS44925,"THE-1984-AS, IS",93.95.224.0/21,IS,
192.42.116.17,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
82.197.182.161,AS13030,"INIT7, CH",82.197.176.0/20,CH,
45.141.215.227,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.141.215.0/24,NL,
83.217.161.176,AS212655,YOUFIBRE - YouFibre Limited,83.217.160.0/20,GB,
47.254.153.161,AS45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN",47.254.128.0/19,US,
2001:067c:0e28:0001:0000:0000:0000:0103,,,,,
185.100.87.192,AS200651,"FLOKINET, IS",185.100.87.0/24,IS,
107.189.29.184,AS53667,"PONYNET - FranTech Solutions, US",107.189.28.0/23,US,
198.98.48.33,AS53667,"PONYNET - FranTech Solutions, US",198.98.48.0/20,US,
179.43.159.196,AS51852,"PLI-AS, PA",179.43.159.0/24,PA,
104.244.79.61,AS53667,"PONYNET - FranTech Solutions, US",104.244.79.0/24,US,
107.189.6.124,AS53667,"PONYNET - FranTech Solutions, US",107.189.0.0/21,US,
2a0b:f4c2:0001:0000:0000:0000:0000:0128,,,,,
2605:6400:0030:f08c:45b7:4a99:a154:694e,,,,,
2620:018c:0000:0192:0000:0000:00e0:0151,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0153,,,,,
2a04:52c0:7000:0002:0000:0000:0000:0133,,,,,
2620:018c:0000:0192:0000:0000:00e0:0206,,,,,
38.135.24.31,AS27284,FOURPLEX-ASN - Fourplex Telecom LLC,38.135.24.0/23,US,
2a0f:df00:0000:0255:0000:0000:0000:0198,,,,,
2602:f6f6:0002:3637:0000:0000:0000:0001,,,,,
23.129.64.210,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
192.42.116.27,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
45.141.215.110,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.141.215.0/24,NL,
2a0d:bbc7:0000:0000:f816:3eff:fee9:3e45,,,,,
107.189.3.11,AS53667,"PONYNET - FranTech Solutions, US",107.189.0.0/21,US,
2a03:4000:001e:0081:c835:7dff:fe90:3ed5,,,,,
185.132.53.121,AS211507,"LAIN we love lain, cats and the world wide web, DE",185.132.53.0/24,DE,
2001:067c:2044:1905:0000:0000:0000:0026,,,,,
2a06:1700:0004:003f:0000:0000:0f98:23f1,,,,,
45.66.35.31,AS61125,"SABOTAGE, US",45.66.35.0/24,NL,
192.76.160.134,AS60404,"LITESERVER, NL",192.76.160.0/24,NL,
5.255.103.235,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
23.129.64.182,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2a12:a800:0001:0001:0194:0026:0192:0046,,,,,
2a0c:5700:3133:0507:9e7b:4fff:fe4d:4813,,,,,
184.59.56.109,AS10796,"TWC-10796-MIDWEST - Charter Communications Inc, US",184.59.0.0/18,US,
2001:067c:0e28:0001:0000:0000:0000:0003,,,,,
23.191.200.19,AS401401,UNREDACTED-NOISENET - Unredacted Inc,23.191.200.0/24,US,
195.246.231.197,AS44925,"THE-1984-AS, IS",195.246.230.0/23,IS,
104.244.76.237,AS53667,"PONYNET - FranTech Solutions, US",104.244.72.0/21,US,
137.74.114.130,AS16276,"OVH, FR",137.74.0.0/16,FR,
95.143.193.125,AS49770,"INTERNETPORT-AS, SE",95.143.192.0/20,SE,
80.66.72.160,AS215540,"GCS-AS, GB",80.66.72.0/24,RU,
2a12:a800:0002:0001:0185:0241:0208:0234,,,,,
185.220.101.131,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2a12:a800:0002:0001:0045:0080:0158:0142,,,,,
138.226.236.65,AS205775,"NEONCORENETWORKS, US",138.226.236.0/24,GB,
2a0b:f4c2:0002:0000:0000:0000:0000:0044,,,,,
2a03:94e0:ffff:0193:0200:0229:0000:0243,,,,,
23.129.64.149,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
185.252.232.218,AS51167,"CONTABO, DE",185.252.232.0/24,DE,
2605:6400:0030:eb71:51b7:4869:7579:3aa1,,,,,
104.244.74.97,AS53667,"PONYNET - FranTech Solutions, US",104.244.74.0/24,US,
23.129.64.144,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2a03:4000:0058:007d:0de1:0ea7:dead:beef,,,,,
185.220.101.181,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
96.66.15.152,AS7922,"COMCAST-7922 - Comcast Cable Communications, LLC, US",96.64.0.0/11,US,
45.84.107.54,AS214503,"R0CKET-CLOUD, SE",45.84.107.0/24,SE,
2a12:a800:0002:0001:0045:0141:0215:0227,,,,,
2605:a140:2262:7686:0000:0000:0000:0001,,,,,
45.84.107.128,AS214503,"R0CKET-CLOUD, SE",45.84.107.0/24,SE,
2a10:8a40:f313:0000:0000:0000:0000:0029,,,,,
2001:067c:289c:0002:0000:0000:0000:0235,,,,,
2620:018c:0000:0192:0000:0000:00e0:0225,,,,,
2a0b:f4c0:016c:0014:0000:0000:0000:0001,,,,,
45.148.10.111,AS48090,"DMZHOST, GB",45.148.10.0/24,RO,
192.76.153.253,AS60404,"LITESERVER, NL",192.76.153.0/24,NL,
2a0c:5700:3133:0507:c217:cfff:fe09:cd2d,,,,,
185.227.134.106,AS141995,"CAPL-AS-AP Contabo Asia Private Limited, SG",185.227.134.0/23,DE,
2a0e:97c0:0180:001e:0000:0000:0000:0000,,,,,
57.129.91.235,AS16276,"OVH, FR",57.129.0.0/17,FR,
23.129.64.169,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2001:0470:0001:0908:0000:0000:0000:9001,,,,,
2a06:1700:0003:0019:0000:0000:0000:0001,,,,,
45.90.4.235,AS197540,"NETCUP-AS netcup GmbH, DE",45.90.4.0/22,DE,
38.135.25.141,AS27284,FOURPLEX-ASN - Fourplex Telecom LLC,38.135.24.0/23,US,
2a0b:f4c2:0001:0000:0000:0000:0000:0148,,,,,
2a12:a800:0002:0001:0045:0138:0016:0042,,,,,
176.65.148.3,AS51396,"PFCLOUD Pfcloud UG, DE",176.65.148.0/24,DE,
2a04:52c0:7000:0002:0000:0000:0000:0150,,,,,
89.125.255.12,AS212477,"ROYALE-AS, NL",89.125.255.0/24,AE,
2602:f9f3:0000:0002:0000:0000:0000:0c0d,,,,,
2001:0bc8:1600:0001:0208:a2ff:fe0c:8a4e,,,,,
2a0f:df00:0000:0255:0000:0000:0000:0203,,,,,
2620:018c:0000:0192:0000:0000:00e0:0191,,,,,
192.76.160.153,AS60404,"LITESERVER, NL",192.76.160.0/24,NL,
23.191.200.22,AS401401,UNREDACTED-NOISENET - Unredacted Inc,23.191.200.0/24,US,
2a06:1700:0000:0012:0000:0000:0000:0001,,,,,
192.76.160.132,AS60404,"LITESERVER, NL",192.76.160.0/24,NL,
46.250.243.29,AS141995,"CAPL-AS-AP Contabo Asia Private Limited, SG",46.250.240.0/21,GB,
37.228.129.128,AS200651,"FLOKINET, IS",37.228.129.0/24,IS,
103.109.101.105,AS206264,"AMARUTU-TECHNOLOGY, SC",103.109.100.0/22,HK,
204.76.203.203,AS51396,"PFCLOUD Pfcloud UG, DE",204.76.203.0/24,NL,
45.84.107.55,AS214503,"R0CKET-CLOUD, SE",45.84.107.0/24,SE,
107.189.10.175,AS53667,"PONYNET - FranTech Solutions, US",107.189.8.0/22,US,
185.243.218.232,AS56655,"GIGAHOST, NO",185.243.218.0/24,NO,
23.191.200.21,AS401401,UNREDACTED-NOISENET - Unredacted Inc,23.191.200.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0137,,,,,
192.42.116.212,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
185.241.208.139,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",185.241.208.0/24,NL,
2a04:52c0:0115:df08:0000:0000:0000:0001,,,,,
2602:fc24:0012:81a6:0000:0000:0000:0001,,,,,
107.189.13.253,AS53667,"PONYNET - FranTech Solutions, US",107.189.13.0/24,US,
45.80.158.165,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.80.158.0/24,NL,
