domain,priority,reason,flame_tp_ids,soa_email,ssl_org,ssl_serial,visual_hash
dadschools.net,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0004,admin@giantpanda.com,,,
dallaisd.org,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0004,admin@giantpanda.com,,,
cyberloveplace.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,
cryptokoinnews.com,0,FP-0003: Crypto/Finance Fraud Co-hosting (conf: 70),TP-0017,shalabh\@web.gmail.com,,,
datastrip.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
datingempiretop.site,0,FLAME:TP-0079,TP-0079,hostmaster@parklogicdefaultzone.com,,,
cele.ro,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@cele.ro,,,
clonenuoi2024.top,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@registrar-servers.com,,,
daun.net,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
datasoma.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@datasoma.com,,,
daniel-lorencic.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 95),TP-0001,hostmaster@dnsowl.com,,,
dalyoko.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@dalyoko.com,,,
dandikmail.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,
dbz.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
cdactvm.in,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@cdactvm.in,,,
dade-schools.com,0,FLAME:TP-0004,TP-0004,dns@cloudflare.com,,,fa32eccd9136c461
celiogamail.com,0,FLAME:TP-0079,TP-0079,dns@timeweb.ru,,,
deagot.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@deagot.com,,,
danispam.work.gd,0,FLAME:TP-0079,TP-0079,,,,
cerebalpalseyattorney.com,0,FLAME:TP-0041,TP-0041,dns@jomax.net,,,
dacoh-alias-services.fr,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,tech@ovh.net,,,
cuongkigu.xyz,0,"FLAME:TP-0001,TP-0079","TP-0001,TP-0079",hostmaster@cuongkigu.xyz,,,
dealremod.com,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
deals.legal,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
dealsbath.com,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
dealnlash.com,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
cerebralpalseylawyer.com,0,FLAME:TP-0041,TP-0041,dns@jomax.net,,,
cerebralpalsyattorneysgroup.com,0,FLAME:TP-0041,TP-0041,dns@jomax.net,,,
darkersounds.de,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@webgo.de,,,
delicious-couture.com,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
cerebralpalsyattorneysnetwork.com,0,FLAME:TP-0041,TP-0041,dns@jomax.net,,,
delka.relieval.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 60),,,,,
dentonhospital.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
department.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
dausner.de,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@webgo.de,,,
deanhai.re,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,tech@ovh.net,,,
destroyertactics.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@destroyertactics.com,,,
decd.site,0,FLAME:TP-0022,TP-0022,freednsadmin@dnspod.com,,,
devinna.79.ganapati.weebers.xyz,0,FLAME:TP-0001,TP-0001,,,,
contabilitate.ws,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,,,,
desmontres.fr,0,FLAME:TP-0063,TP-0063,dns@cloudflare.com,,,
ddfd.fashion,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15),,hostmaster@hichina.com,,,
bg.extra-breast.info,0,"FLAME:TP-0036,TP-0079","TP-0036,TP-0079",,,,
dehydrochlmail.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@timeweb.ru,,,
dewabola303.com,0,FLAME:TP-0017,TP-0017,admin@dewabola303.com,,,
d5aa.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 60),,hostmaster@hichina.com,,,
dfreeas.online,0,FLAME:TP-0079,TP-0079,,,,
checkout.pointbuysys.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,mail@ndsplitter.com,,,
dg88affgame.com,0,FLAME:TP-0017,TP-0017,admin@suspended-domain.com,,,
coole-files.de,0,FLAME:TP-0002,TP-0002,dnsadmin@ionos.com,,,
chinpomail.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15),,dns@cloudflare.com,,,
dgdf.cc,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@dgdf.cc,,,
dicopto.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@dicopto.com,,,
diabetesresearchchennai.com,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
did.net,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15),,hostmaster@did.net,,,0000000000000000
didarcrm.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@didarcrm.com,,,
dgclublottery.com,0,"FLAME:TP-0001,TP-0017","TP-0001,TP-0017",dns@cloudflare.com,,,
dietsolutions.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
bucoscertificate.com,0,FLAME:TP-0018,TP-0018,dns@hostinger.com,,,
dictatemail.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns-admin@zaebalodns.com,,,
dewanagatoto.net,0,FLAME:TP-0017,TP-0017,cpanel@tech.namecheap.com,,,
cucku.cf,0,FLAME:TP-0079,TP-0079,hostmaster@inwx.de,,,
cincoterras.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,support@regery.net,,,
client.pointbuysys.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,mail@ndsplitter.com,,,
diginey.com,0,FLAME:TP-0001,TP-0001,hostmaster@dnsowl.com,,,
dimalk.com,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,
cuong.bid,0,FLAME:TP-0079,TP-0079,hostmaster@registrar-servers.com,,,
dining-car.app,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,c6b055f512758bb2
disadapt.org,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@disadapt.org,,,
d-na.net,0,FLAME:TP-0063,TP-0063,dnsmaster@hover.com,,,
dirtysecretsclub.xyz,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
cytec.ws,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,,,,
dezcentr56.ru,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,root@dezcentr56.ru,,,ec1ce1e7923be490
ditcloud.info,0,FLAME:TP-0041,TP-0041,,,,
ditapi.info,0,FLAME:TP-0041,TP-0041,,,,
ditdrive.info,0,FLAME:TP-0041,TP-0041,,,,
ditpay.info,0,FLAME:TP-0041,TP-0041,,,,
dangemp.com,0,FLAME:TP-0015,TP-0015,hostmaster@registrar-servers.com,,,
ditgame.info,0,FLAME:TP-0041,TP-0041,,,,
ditlearn.info,0,FLAME:TP-0041,TP-0041,,,,
clownland.eu,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 60),,dns@hetzner.com,,,
ditplay.info,0,FLAME:TP-0041,TP-0041,,,,
cyberionexus.shop,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@registrar-servers.com,,,
ditube.info,0,FLAME:TP-0041,TP-0041,,,,
ditsantjob.com,0,FLAME:TP-0015,TP-0015,dns@cloudflare.com,,,c6b055f512758bb2
discordreviews.org,0,FLAME:TP-0013,TP-0013,hostmaster@discordreviews.org,,,
code.pointbuysys.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,mail@ndsplitter.com,,,
diyfurnituremakeovers.net,0,FLAME:TP-0041,TP-0041,dns@cloudflare.com,,,
diuwindownloadapk.com,0,"FLAME:TP-0023, TP-0036","TP-0023, TP-0036",dns@cloudflare.com,,,
codywon.top,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 60),,dns@cloudflare.com,,,
dnrc.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
dnawr.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@dnawr.com,,,
doid.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,dns@jomax.net,,,
dollpop.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@dollpop.com,,,
doc-mail.net,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@doc-mail.net,,,
directbox.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dnsadmin@mediabeam.com,,,938724c12df843f7
dissatismail.com,0,"FLAME:TP-0002, TP-0043","TP-0002, TP-0043",dns@timeweb.ru,,,
dissonance.app,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@1und1.com,,,eb4994b6704b4be1
donsroofing.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
donutpalace.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
donateforstudies.org,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@donateforstudies.org,,,
dotrust.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
dnr-media.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,947e6bd194c4c33a
come.pointbuysys.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,mail@ndsplitter.com,,,
dongbeiyujie.sbs,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@dongbeiyujie.sbs,,,
communityhealthplan.org,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@communityhealthplan.org,,,
dewajudi.org,0,FLAME:TP-0017,TP-0017,root@40.125.168.184.host.secureserver.net,,,
drhorton.co,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
dreesens.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
drkfx.xyz,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,
daum.net.daum.net.mbe.kr,0,"FLAME:TP-0012,TP-0079","TP-0012,TP-0079",,,,8000000000000000
dragoncitydanang.com,0,FLAME:TP-0041,TP-0041,dns@cloudflare.com,,,
dev.codiel.gleeze.com,0,FLAME:TP-0012,TP-0012,,,,
dsddgtt.cc,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@dsddgtt.cc,,,
correotemporal.org,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,support@spaceship.com,,,
dt.com,0,FP-0007: Typosquat Evasion Infrastructure (conf: 80),TP-0012,dns@cloudflare.com,,,
clan.pointbuysys.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,mail@ndsplitter.com,,,
cotempomail.com,0,FLAME:TP-0067,TP-0067,dns@timeweb.ru,,,
dunhamsports.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
duhanicapital.com,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
courtyardcavaliers.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@courtyardcavaliers.com,,,
d247login.net,0,"FLAME:TP-0013, TP-0067","TP-0013, TP-0067",,,,
dult.org,0,FLAME:TP-0013,TP-0013,dns@cloudflare.com,,,
dymarent.cfd,0,FLAME:TP-0001,TP-0001,,,,
domaino.uk,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@registrar-servers.com,,,c74d3896336bc925
crackerbarrelcstores.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@crackerbarrelcstores.com,,,
dynarix.cfd,0,FLAME:TP-0001,TP-0001,,,,
dorokdok.id,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,
domozmail.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 40),,hostmaster@domozmail.com,,,cecc313399ccc6cc
dropcourse.net,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@nsone.net,,,c4dd313546d31b4d
drnatashafinlay.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dnsadm@choopa.com,,,
csmc.org,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@csmc.org,,,
dwj773.com,0,FLAME:TP-0017,TP-0017,master@share-dns.com,,,
dyinglanguage.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,c6dd3177441d11cd
dwj775.com,0,FLAME:TP-0017,TP-0017,master@share-dns.com,,,
dzimbabwegq.com,0,FLAME:TP-0083,TP-0083,dns@cloudflare.com,,,c74d3896336bc925
dysadapt.org,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@dysadapt.org,,,
dvdnewsonline.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@dvdnewsonline.com,,,
customs2g3.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
e3b.org,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,dns@cloudflare.com,,,
cwko.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@cwko.com,,,
eagleroadstudios.com,0,FLAME:TP-0015,TP-0015,hostmaster@gandi.net,,,c3693c966169e792
eastmm.cc,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@eastmm.cc,,,
easymailing.top,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@easymailing.top,,,
duta303.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
e-radio.app,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 40),,postmaster@e-radio.app,,,
dz-bac.com,0,FLAME:TP-0022,TP-0022,srv-notifications@octenium.com,,,
e-zpassct.com,0,"FLAME:TP-0012,TP-0084","TP-0012,TP-0084",dns@cloudflare.com,,,eb30accfd13684c9
die-besten-bilder.de,0,FLAME:TP-0001,TP-0001,dnsadmin@ionos.com,,,
eatshit.org,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
earns.guru,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,tech@ovh.net,,,
downtownairportlimo.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@stackdns.com,,,8ef4f10b0ef4f10a
die-genossen.de,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dnsadmin@ionos.com,,,
die-optimisten.net,0,FLAME:TP-0001,TP-0001,dnsadmin@ionos.com,,,
edge.marksypark.com,0,FLAME:TP-0042,TP-0042,admin@giantpanda.com,,,
echosofspirit.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 100),TP-0001,hostmaster@nsone.net,,,
eeiv.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
efrain.www.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
econeom.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 95),TP-0001,hostmaster@dnsowl.com,,,
edusamail.net,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@edusamail.net,,,
edusmart.website,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15),,dns@jomax.net,,,
eilnews.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@eilnews.com,,,
eatlogs.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@jomax.net,,,c54806a617376b3f
echoroukonline.org,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,tech@ovh.net,,,e5cc906d537c9133
dynainbox.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 40),,hostmaster@dynainbox.com,,,cecc313399ccc6cc
eiruhw3y7231731298712378.somee.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15),,,,,
digital-filestore.de,0,FLAME:TP-0001,TP-0001,dnsadmin@ionos.com,,,
email.com,0,FP-0007: Typosquat Evasion Infrastructure (conf: 85),TP-0012,ggorman@easylink.com,,,
davebusters.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@davebusters.com,,,
dddddd.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@dddddd.com,,,
effcnt.org,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,
emailcm.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,root@site.careerbuilder.com,,,
ema-sofia.eu,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 80),TP-0001,dns@cloudflare.com,,,
emailhost99.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@emailhost99.com,,,
email60.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,
emailnube.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@emailnube.com,,,
ecolecatholique.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,9ffb61145e0dc2c1
emailcu.icu,0,FLAME:TP-0079,TP-0079,hostmaster@trellian.com,,,
dedi.pointbuysys.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,mail@ndsplitter.com,,,
deephouse.pl,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@deephouse.pl,,,
emakina.digital,0,FLAME:TP-0012,TP-0012,,,,
diwanx.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@registrar-servers.com,,,
elkgroveses.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@elkgroveses.com,,,
definabmail.com,0,"FLAME:TP-0002, TP-0067","TP-0002, TP-0067",dns@timeweb.ru,,,
emang.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
dehumanmail.com,0,"FLAME:TP-0015, TP-0067","TP-0015, TP-0067",dns@timeweb.ru,,,
emailtemporario.com.br,0,FLAME:TP-0012,TP-0012,,,,
emmail.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
elv-verlag.de,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,whois@webgo.de,,,abf05c0d5c3ec1b4
decryptor.net,0,FLAME:TP-0012,TP-0012,root@dns.icedns.is,,,
dowmload.co,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 60),,hostmaster@hwrn.net,,,
emailtech.info,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
delignimail.com,0,"FLAME:TP-0067, TP-0079","TP-0067, TP-0079",dns@timeweb.ru,,,
epfy.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
dendrochromail.com,0,"FLAME:TP-0067, TP-0079","TP-0067, TP-0079",dns@timeweb.ru,,,
dematermail.com,0,"FLAME:TP-0067, TP-0079","TP-0067, TP-0079",dns@timeweb.ru,,,
eop.relieval.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 60),,,,,
epi-tech.com,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15),,hostmaster@epi-tech.com,,,0000000000000000
eposta.buzz,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 60),,hostmaster@hwrn.net,,,
denumail.com,0,"FLAME:TP-0067, TP-0079","TP-0067, TP-0079",dns@timeweb.ru,,,
emirates.email,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,networkops@emirates.com,,,
desktop.pointbuysys.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,mail@ndsplitter.com,,,
extic.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
exploraxb.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@exploraxb.com,,,
devilsdivision.de,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 15),,dns@cloudflare.com,,,
emailviet.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,c6dd3177441d11cd
energiamia.org,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,cpanel@tech.namecheap.com,,,
epique.me,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@cloudflare.com,,,
eureka.0rg.fr,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,,,,
faddcai.cc,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@faddcai.cc,,,
fajskdlh.top,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 90),TP-0001,hostmaster@fajskdlh.top,,,
farmer.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 95),TP-0001,admin@giantpanda.com,,,
famisanar.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
ext4.ovh,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,tech@ovh.net,,,
eyepain.org,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 100),TP-0001,hostmaster@nsone.net,,,
farmersi.com,0,FP-0007: Typosquat Evasion Infrastructure (conf: 60),TP-0012,dns@jomax.net,,,
emicomfort.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,tech@ovh.net,,,
farwestforge.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
dgbservices.shop,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,dns@hostinger.com,,,
fencesrus.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
fanneat.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@fanneat.com,,,
encoremedia.net,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,hostmaster@1und1.com,,,c74d3896336bc925
fast-coin.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@fast-coin.com,,,
ffsmortgages.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,admin@giantpanda.com,,,
diaheliomail.com,0,"FLAME:TP-0001,TP-0002","TP-0001,TP-0002",dns@timeweb.ru,,,
fadilec.com,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80),,tech@ovh.net,,,
fft-mail.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@fft-mail.com,,,
finxmail.com,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75),TP-0001,hostmaster@finxmail.com,,,
